"","node","period","deg_out_wei","tot_out_wei","ave_out_wei","max_out_wei","deg_in_wei","tot_in_wei","ave_in_wei","max_in_wei","ratio","degree_val","bet_val","tri_no","eigen_val","net_group"
"2224","Uzbekistan","201510",2,89621,44810.5,58444,0,0,0,0,-1,2,0,1,6.12418822340848e-07,4
"2225","Viet Nam","201510",1,130,130,130,0,0,0,0,-1,1,0,0,2.73906680502236e-07,9
"2226","Dominica","201510",1,13,13,13,0,0,0,0,-1,1,0,0,2.79248432432961e-14,2
"2227","South Africa","201510",4,62448,15612,52345,0,0,0,0,-1,4,0,0,5.5656958007621e-09,1
"2228","Bangladesh","201510",1,778,778,778,0,0,0,0,-1,1,0,0,6.17375584687615e-10,8
"2229","Oman","201510",1,1043,1043,1043,0,0,0,0,-1,1,0,0,8.27664184128469e-10,8
"2230","Pakistan","201510",1,295,295,295,1,206680,206680,206680,0.997149414180457,2,1,0,2.34106438084526e-10,8
"2231","Saudi Arabia","201510",1,30301,30301,30301,0,0,0,0,-1,1,0,0,2.40451126458323e-08,8
"2232","Turkmenistan","201510",1,933,933,933,0,0,0,0,-1,1,0,0,6.12329203936896e-11,4
"2233","United Arab Emirates","201510",1,3043,3043,3043,0,0,0,0,-1,1,0,0,1.66821744512644e-08,8
"2234","China, Hong Kong SAR","201510",0,0,0,0,10,206067,20606.7,145461,1,10,0,8,2.18014240505899e-05,1
"2235","Paraguay","201510",0,0,0,0,1,2795,2795,2795,1,1,0,0,6.81440826808998e-10,5
"2236","El Salvador","201510",0,0,0,0,2,20292,10146,18731,1,2,0,0,2.26827048912672e-10,2
"2237","Montenegro","201510",0,0,0,0,3,52291,17430.3333333333,29942,1,3,0,3,1.04653204878366e-06,6
"2238","Georgia","201510",0,0,0,0,2,118076,59038,113363,1,2,0,0,2.75023547738213e-05,7
"2239","Iceland","201510",0,0,0,0,2,496,248,370,1,2,0,1,1.35726820357841e-05,3
"2240","Barbados","201510",0,0,0,0,3,346,115.333333333333,176,1,3,0,0,6.8961375750692e-07,3
"2241","Panama","201510",0,0,0,0,1,3121,3121,3121,1,1,0,0,2.78135888877451e-18,10
"2242","Cyprus","201510",0,0,0,0,2,10238,5119,10181,1,2,0,1,4.06801504847087e-06,3
"2243","Malta","201510",0,0,0,0,3,17549,5849.66666666667,12246,1,3,0,3,0.000156297557297349,3
"2244","Switzerland","201510",0,0,0,0,13,2343453,180265.615384615,1933540,1,13,0,18,0.0619212815718429,9
"2245","Antigua and Barbuda","201510",0,0,0,0,2,1243,621.5,1230,1,2,0,0,6.31292066771379e-08,2
"2246","Mozambique","201510",0,0,0,0,2,8301,4150.5,8276,1,2,0,0,1.60112818334749e-12,1
"2247","Bermuda","201510",0,0,0,0,1,13659,13659,13659,1,1,0,0,7.01042141431291e-07,2
"2248","Greenland","201510",0,0,0,0,3,13591,4530.33333333333,7812,1,3,0,3,3.01317566037615e-05,6
"2249","Kyrgyzstan","201510",0,0,0,0,1,3000,3000,3000,1,1,0,0,3.95378359366311e-09,4
"2250","Rep. of Moldova","201510",0,0,0,0,4,34678,8669.5,25402,1,4,0,2,6.60789996685674e-06,7
"2251","Kuwait","201510",0,0,0,0,11,275038,25003.4545454545,199255,1,11,0,4,2.33211798611919e-05,8
"2252","Singapore","201510",0,0,0,0,10,998202,99820.2,871982,1,10,0,8,4.81721491870731e-05,1
"2253","Saint Vincent and the Grenadines","201510",0,0,0,0,1,222,222,222,1,1,0,0,1.13940519372292e-08,2
"2254","Botswana","201510",0,0,0,0,1,52345,52345,52345,1,1,0,0,9.91320253429677e-12,1
"2255","Iran","201511",4,7818068,1954517,7726081,0,0,0,0,-1,4,0,3,0.000243625766137763,1
"2256","Guatemala","201511",2,19734,9867,18990,0,0,0,0,-1,2,0,0,2.16269079271719e-07,2
"2257","Honduras","201511",2,5484,2742,4215,0,0,0,0,-1,2,0,0,3.68878189244743e-07,2
"2258","Brazil","201511",2,36828,18414,36300,0,0,0,0,-1,2,0,0,2.71015844657486e-06,1
"2259","Germany","201511",24,7582817,315950.708333333,1832787,22,36205958,1645725.36363636,29158160,0.653663889889589,46,838,150,0.90694235698376,3
"2260","Austria","201511",7,101982,14568.8571428571,53189,11,3442646,312967.818181818,1571987,0.942458277709255,18,414,65,0.0557013100179212,3
"2261","Belgium","201511",11,717244,65204,429853,8,2770628,346328.5,1049860,0.588721145730119,19,73,58,0.0720263350714028,3
"2262","Czech Rep.","201511",3,10916,3638.66666666667,10671,12,3465485,288790.416666667,2384386,0.993719941974473,15,445,62,0.0822691692293881,3
"2263","Estonia","201511",5,21973,4394.6,16932,4,49174,12293.5,47765,0.38232110981489,9,312,15,0.00132738711274119,3
"2264","Finland","201511",3,1437,479,1037,7,1232680,176097.142857143,870357,0.99767120945583,10,200,20,0.0277948947019721,3
"2265","France","201511",16,361387,22586.6875,118124,16,7215073,450942.0625,6172246,0.904602677239766,32,543,113,0.184945785474334,3
"2266","Greece","201511",13,1378001,106000.076923077,446045,4,107519,26879.75,56970,-0.855243954978728,17,94,57,0.00811225528487273,3
"2267","Hungary","201511",6,27699,4616.5,21858,8,917461,114682.625,572089,0.941387701553176,14,282,31,0.0237855764724725,3
"2268","Italy","201511",17,1678341,98725.9411764706,749125,8,780503,97562.875,600328,-0.365146385862625,25,1155,77,0.0389402190278878,3
"2269","Jordan","201511",7,1218094,174013.428571429,808269,0,0,0,0,-1,7,0,9,0.00249020647283775,3
"2270","Latvia","201511",3,66468,22156,66283,7,633391,90484.4285714286,519110,0.810053167852382,10,144,23,0.0149454248150224,3
"2271","Lithuania","201511",3,28920,9640,28667,9,1128624,125402.666666667,762926,0.950032137007319,12,360,36,0.0242949913231307,3
"2272","Netherlands","201511",34,12004472,353072.705882353,5281295,11,11022990,1002090,9640600,-0.0426222394808425,45,530,161,0.456707925809663,3
"2273","Poland","201511",11,411299,37390.8181818182,147345,8,5720484,715060.5,4752036,0.865846850744718,19,200,72,0.154744464087271,3
"2274","Portugal","201511",8,52280,6535,39120,3,195098,65032.6666666667,136894,0.577327005635101,11,193,29,0.00549733343742664,3
"2275","Romania","201511",5,22817,4563.4,20184,12,1452889,121074.083333333,446045,0.969076496266872,17,186,58,0.0142106971167592,3
"2276","Slovakia","201511",4,56522,14130.5,22903,11,691175,62834.0909090909,331443,0.848810413844111,15,0,41,0.0144703564199657,3
"2277","Spain","201511",35,78642148,2246918.51428571,29158160,15,1384156,92277.0666666667,1254872,-0.965407474022541,50,477,163,1,3
"2278","Sweden","201511",3,28065,9355,23742,10,5725954,572595.4,4554967,0.990245079135123,13,46,33,0.14074138768935,3
"2279","Turkey","201511",22,10264034,466547,7213437,0,0,0,0,-1,22,0,68,0.00448913479072402,3
"2280","United Kingdom","201511",12,186134,15511.1666666667,159774,14,13271601,947971.5,7583296,0.972337990010949,26,805,64,0.292071039070541,3
"2281","Albania","201511",10,697958,69795.8,284101,0,0,0,0,-1,10,0,18,0.000205832261416086,1
"2282","TFYR of Macedonia","201511",12,690466,57538.8333333333,196500,2,64795,32397.5,63645,-0.828416931365448,14,22,26,0.00111274074311653,1
"2283","Croatia","201511",1,2021,2021,2021,9,216150,24016.6666666667,92339,0.981473248048549,10,434,22,0.0019313125406105,3
"2284","India","201511",7,144090,20584.2857142857,108911,0,0,0,0,-1,7,0,1,1.3766016887759e-06,2
"2285","Thailand","201511",6,293593,48932.1666666667,224847,0,0,0,0,-1,6,0,4,2.73298388907431e-06,2
"2286","Israel","201511",6,130097,21682.8333333333,50600,0,0,0,0,-1,6,0,8,0.00102464653596786,3
"2287","Morocco","201511",12,1978254,164854.5,1254872,0,0,0,0,-1,12,0,31,0.0382932121923973,3
"2288","Australia","201511",4,35259,8814.75,14580,0,0,0,0,-1,4,0,2,7.56010428160074e-08,2
"2289","China","201511",7,3721568,531652.571428571,2944779,0,0,0,0,-1,7,0,3,0.000107969192518805,1
"2290","Japan","201511",4,55654,13913.5,50582,0,0,0,0,-1,4,0,5,2.75768974954716e-06,2
"2291","Singapore","201511",1,723,723,723,9,952489,105832.111111111,837606,0.998483023713508,10,6,6,2.25850835020623e-05,2
"2292","Viet Nam","201511",2,80089,40044.5,79800,0,0,0,0,-1,2,0,0,5.95797299685771e-06,1
"2293","Egypt","201511",7,180421,25774.4285714286,138900,0,0,0,0,-1,7,0,2,0.000347836675729603,3
"2294","Kenya","201511",2,24149,12074.5,24100,0,0,0,0,-1,2,0,0,1.79930629612342e-06,1
"2295","Russian Federation","201511",2,359,179.5,200,14,20724081,1480291.5,7726081,0.999965354914294,16,79,14,0.00115161827755109,1
"2296","Serbia","201511",5,32328,6465.6,15400,6,293918,48986.3333333333,151010,0.801818259840734,11,356,23,6.37518084761996e-05,3
"2297","Ukraine","201511",2,224,112,200,0,0,0,0,-1,2,0,0,1.49338945728329e-08,1
"2298","Ecuador","201511",1,369,369,369,0,0,0,0,-1,1,0,0,6.5200235420921e-07,3
"2299","Bulgaria","201511",4,28548,7137,15092,5,978437,195687.4,387214,0.943300049156641,9,0,22,0.000277948730606065,1
"2300","Guyana","201511",1,889,889,889,0,0,0,0,-1,1,0,0,1.11257187231367e-11,2
"2301","Saint Vincent and the Grenadines","201511",1,60,60,60,1,263,263,263,0.628482972136223,2,0,1,1.979713756698e-09,2
"2302","United States of America","201511",8,681985,85248.125,668118,0,0,0,0,-1,8,0,2,0.000275112334091724,2
"2303","Dominican Rep.","201511",4,77391,19347.75,69673,0,0,0,0,-1,4,0,0,7.72548115718652e-05,3
"2304","Norway","201511",1,32623,32623,32623,5,2442897,488579.4,2307088,0.973643517321613,6,47,9,0.064602744095465,3
"2305","Costa Rica","201511",3,5364,1788,4922,0,0,0,0,-1,3,0,0,8.12037827016311e-06,2
"2306","Slovenia","201511",3,6315,2105,4698,9,152709,16967.6666666667,53189,0.920578025958346,12,1156,18,0.00157779972681427,3
"2307","Azerbaijan","201511",1,2022117,2022117,2022117,1,77282,77282,77282,-0.926377025043834,2,0,1,6.42072201967467e-05,1
"2308","Belize","201511",1,17599,17599,17599,0,0,0,0,-1,1,0,0,5.54329986426312e-07,1
"2309","Belarus","201511",1,604662,604662,604662,15,2108200,140546.666666667,1160600,0.554225758626867,16,6,13,0.00272970820423193,1
"2310","Kazakhstan","201511",1,50582,50582,50582,6,678313,113052.166666667,403515,0.861209090472565,7,5,3,2.88245410826627e-06,1
"2311","Seychelles","201511",1,28200,28200,28200,7,11355,1622.14285714286,4767,-0.42586272279105,8,9,0,6.04463347498797e-05,1
"2312","Uzbekistan","201511",2,290011,145005.5,261200,0,0,0,0,-1,2,0,1,9.2807587102379e-07,1
"2313","Georgia","201511",1,4311,4311,4311,1,294572,294572,294572,0.971152591482286,2,0,1,3.63039075819828e-05,1
"2314","Chile","201511",1,1227,1227,1227,0,0,0,0,-1,1,0,0,3.04365960188308e-05,3
"2315","Denmark","201511",4,64324,16081,53138,22,2740984,124590.181818182,1982941,0.954141220857032,26,184,125,0.0659457326929993,3
"2316","Luxembourg","201511",1,253,253,253,9,134293,14921.4444444444,56522,0.996239204435658,10,462,22,0.00150791464231501,3
"2317","Colombia","201511",3,1075,358.333333333333,791,0,0,0,0,-1,3,0,2,7.31292861657758e-06,3
"2318","Afghanistan","201511",1,65284,65284,65284,0,0,0,0,-1,1,0,0,2.58952153461465e-18,4
"2319","Tunisia","201511",1,764,764,764,0,0,0,0,-1,1,0,0,3.86464520645769e-06,3
"2320","Bangladesh","201511",1,69,69,69,0,0,0,0,-1,1,0,0,3.4903209325917e-07,3
"2321","Lebanon","201511",3,1993,664.333333333333,965,0,0,0,0,-1,3,0,0,3.1906416082901e-06,3
"2322","South Africa","201511",4,53810,13452.5,45086,0,0,0,0,-1,4,0,0,1.48421864605228e-09,1
"2323","Ireland","201511",2,60381,30190.5,36774,8,831501,103937.625,336123,0.864598680094452,10,0,21,0.0180627514429171,3
"2324","Suriname","201511",1,653,653,653,0,0,0,0,-1,1,0,0,8.15687039461387e-06,3
"2325","Saudi Arabia","201511",1,25966,25966,25966,0,0,0,0,-1,1,0,0,8.52665676866754e-08,3
"2326","Rep. of Korea","201511",2,1914,957,1227,0,0,0,0,-1,2,0,0,6.04133878317958e-09,2
"2327","Malaysia","201511",2,841304,420652,837606,8,269847,33730.875,224847,-0.514292836887156,10,51,11,1.31592790409036e-05,2
"2328","United Arab Emirates","201511",1,3671,3671,3671,0,0,0,0,-1,1,0,0,6.06912648819079e-09,1
"2329","Turkmenistan","201511",1,510,510,510,0,0,0,0,-1,1,0,0,4.02072626319804e-11,1
"2330","Canada","201511",2,16761,8380.5,15045,15,7357103,490473.533333333,6047071,0.995453943821041,17,7,5,0.0106279499911398,2
"2331","Mexico","201511",1,6047071,6047071,6047071,0,0,0,0,-1,1,0,0,0.00175778762234277,2
"2332","Peru","201511",1,859,859,859,0,0,0,0,-1,1,0,0,2.49697674730112e-07,2
"2333","Ghana","201511",1,2069,2069,2069,0,0,0,0,-1,1,0,0,1.65280195697498e-05,3
"2334","New Zealand","201511",1,798,798,798,0,0,0,0,-1,1,0,0,3.65308616290717e-09,2
"2335","El Salvador","201511",0,0,0,0,2,23205,11602.5,18990,1,2,0,0,1.54854641098379e-10,2
"2336","Paraguay","201511",0,0,0,0,1,528,528,528,1,1,0,0,3.91381631292856e-11,1
"2337","Iceland","201511",0,0,0,0,3,920,306.666666666667,674,1,3,0,3,1.15179078085469e-05,3
"2338","Barbados","201511",0,0,0,0,4,1302,325.5,889,1,4,0,1,4.57566627492467e-07,2
"2339","Montenegro","201511",0,0,0,0,3,38358,12786,34465,1,3,0,3,2.0738592418584e-07,1
"2340","Panama","201511",0,0,0,0,1,4922,4922,4922,1,1,0,0,1.09317503795294e-09,2
"2341","Bosnia Herzegovina","201511",0,0,0,0,5,30763,6152.6,24906,1,5,0,4,2.09651981549007e-05,3
"2342","Pakistan","201511",0,0,0,0,1,65284,65284,65284,1,1,0,0,5.17904306922929e-18,4
"2343","Switzerland","201511",0,0,0,0,11,2493099,226645.363636364,2357891,1,11,0,22,0.0649661782481178,3
"2344","Antigua and Barbuda","201511",0,0,0,0,1,757,757,757,1,1,0,0,5.69610220552423e-09,2
"2345","Cyprus","201511",0,0,0,0,3,17511,5837,14106,1,3,0,2,6.11059846540278e-05,3
"2346","Malta","201511",0,0,0,0,2,13199,6599.5,11418,1,2,0,1,3.44078929553638e-05,3
"2347","Mozambique","201511",0,0,0,0,1,6561,6561,6561,1,1,0,0,2.66347826964324e-13,1
"2348","Greenland","201511",0,0,0,0,4,11838,2959.5,6217,1,4,0,5,2.09118904778207e-05,3
"2349","Bermuda","201511",0,0,0,0,1,6662,6662,6662,1,1,0,0,5.01287092167436e-08,2
"2350","Rep. of Moldova","201511",0,0,0,0,3,160838,53612.6666666667,156225,1,3,0,2,0.000138853471512504,3
"2351","Kyrgyzstan","201511",0,0,0,0,1,13600,13600,13600,1,1,0,0,4.0161561854784e-08,1
"2352","Kuwait","201511",0,0,0,0,8,948458,118557.25,808269,1,8,0,3,0.000120060983458415,3
"2353","Uganda","201511",0,0,0,0,1,49,49,49,1,1,0,0,2.41142719107152e-12,1
"2354","Botswana","201511",0,0,0,0,1,45086,45086,45086,1,1,0,0,1.83026087305796e-12,1
"2355","Algeria","201511",0,0,0,0,2,1412,706,713,1,2,0,0,1.91203938893288e-05,1
"2356","China, Hong Kong SAR","201511",0,0,0,0,10,225169,22516.9,137520,1,10,0,8,0.000167372919529961,2
"2357","Belgium","201512",10,446950,44695,133113,9,2459136,273237.333333333,1274616,0.692404147709324,19,218,49,0.0614775637927659,1
"2358","Czech Rep.","201512",6,35455,5909.16666666667,15183,11,3162015,287455.909090909,2059690,0.977823091381624,17,278,50,0.0677399019596075,1
"2359","France","201512",19,492968,25945.6842105263,146461,16,6241169,390073.0625,5263682,0.853591336202397,35,819,101,0.156577922701116,1
"2360","Germany","201512",24,5949499,247895.791666667,973795,22,34532579,1569662.68181818,27852782,0.706067509676751,46,1581,149,0.846734081655371,1
"2361","Greece","201512",16,3797680,237355,921663,3,8103,2701,4647,-0.995741743551853,19,24,60,0.0164780042903653,2
"2362","Italy","201512",21,2814930,134044.285714286,1893672,8,1351249,168906.125,799494,-0.351324559026388,29,1734,89,0.0711061063012594,1
"2363","Latvia","201512",3,42258,14086,40351,7,577368,82481.1428571429,461549,0.863601591928034,10,169,16,0.0132713671975283,3
"2364","Lithuania","201512",4,99406,24851.5,76035,12,1550815,129234.583333333,916961,0.879524015268258,16,461,43,0.0300370074608439,3
"2365","Morocco","201512",12,2392170,199347.5,1179143,0,0,0,0,-1,12,0,34,0.0386936342727115,1
"2366","Netherlands","201512",33,7718574,233896.181818182,3432026,10,12217537,1221753.7,11005001,0.225669038459908,43,645,149,0.431024814846375,1
"2367","Poland","201512",10,411303,41130.3,157360,8,5250347,656293.375,4232541,0.854705607022688,18,685,64,0.138194202474696,1
"2368","Portugal","201512",6,25434,4239,14959,2,290572,145286,247792,0.839028372878996,8,0,14,0.00797702428614845,3
"2369","Slovenia","201512",5,65669,13133.8,48403,8,176095,22011.875,62027,0.45675121192568,13,1705,17,0.00258385787639167,1
"2370","Sweden","201512",3,27955,9318.33333333333,22850,8,4309460,538682.5,3483850,0.987109833852652,11,0,21,0.107014818034997,3
"2371","United Kingdom","201512",12,208956,17413,149268,13,16335879,1256606.07692308,12776431,0.974740636579331,25,430,65,0.398138393239851,1
"2372","United States of America","201512",7,922167,131738.142857143,900570,0,0,0,0,-1,7,0,1,0.000171446273883106,4
"2373","Denmark","201512",4,89031,22257.75,73291,22,3468952,157679.636363636,2655765,0.949954229685752,26,787,118,0.0849164512180884,3
"2374","Spain","201512",34,82142978,2415969.94117647,27852782,15,1397836,93189.0666666667,1179143,-0.966535255450109,49,249,157,1,1
"2375","Thailand","201512",5,367600,73520,291427,0,0,0,0,-1,5,0,3,6.12902773361859e-06,5
"2376","China","201512",5,4911385,982277,4003800,0,0,0,0,-1,5,0,2,0.000594871883987198,5
"2377","Turkey","201512",26,14280633,549255.115384615,9346991,3,180021,60007,167412,-0.975101955969626,29,356,76,0.0138395355002476,3
"2378","Romania","201512",3,1029,343,487,12,2209651,184137.583333333,921663,0.999069064722167,15,595,52,0.0171952667616609,1
"2379","Jordan","201512",8,1015306,126913.25,476756,0,0,0,0,-1,8,0,10,0.00295976058177365,6
"2380","Lebanon","201512",3,114691,38230.3333333333,110337,0,0,0,0,-1,3,0,1,1.83884221827112e-05,7
"2381","Oman","201512",1,705,705,705,0,0,0,0,-1,1,0,0,8.6015655778286e-10,7
"2382","Pakistan","201512",1,438,438,438,1,4965,4965,4965,0.837867851193781,2,1,0,5.34395143061536e-10,7
"2383","Saudi Arabia","201512",1,17313,17313,17313,0,0,0,0,-1,1,0,0,2.11232488983136e-08,7
"2384","India","201512",7,148786,21255.1428571429,115367,0,0,0,0,-1,7,0,1,9.14988707589168e-07,7
"2385","Austria","201512",8,102070,12758.75,50140,12,3339772,278314.333333333,1338839,0.940688735857137,20,83,65,0.0523113069956087,1
"2386","Hungary","201512",5,5190,1038,3122,6,722450,120408.333333333,447672,0.985734703974493,11,418,28,0.0183293911503085,1
"2387","Slovakia","201512",4,48402,12100.5,33881,10,691786,69178.6,286585,0.869217009732662,14,0,37,0.0141299192153214,1
"2388","Belarus","201512",3,585484,195161.333333333,579639,13,4631100,356238.461538462,1539900,0.775529733634118,16,480,16,0.0324668039516826,2
"2389","Georgia","201512",2,49674,24837,42641,3,618222,206074,612684,0.851252290775809,5,210,3,0.000243908930748978,6
"2390","Russian Federation","201512",3,187783,62594.3333333333,167412,17,29548013,1738118.41176471,14536412,0.987369902591476,20,299,17,0.0053619454963923,6
"2391","Australia","201512",4,38042,9510.5,17462,1,1840,1840,1840,-0.907727797001153,5,1,2,1.89303496947228e-07,5
"2392","Japan","201512",3,51567,17189,43038,1,10253,10253,10253,-0.668295050145584,4,3,2,8.86554565402134e-07,2
"2393","Rep. of Korea","201512",2,5354,2677,4767,0,0,0,0,-1,2,0,0,2.3170817485465e-08,5
"2394","Malaysia","201512",2,863051,431525.5,858596,6,336900,56150,291427,-0.438477071147072,8,6,9,4.30783066533839e-06,5
"2395","Viet Nam","201512",3,127773,42591,125400,0,0,0,0,-1,3,0,0,0.000112534980730895,2
"2396","South Africa","201512",4,71375,17843.75,56670,0,0,0,0,-1,4,0,0,2.6018325195379e-09,4
"2397","Kenya","201512",1,12,12,12,0,0,0,0,-1,1,0,0,2.54443759988627e-18,8
"2398","Cayman Isds","201512",1,13,13,13,0,0,0,0,-1,1,0,0,1.68943023319648e-11,7
"2399","United Arab Emirates","201512",1,2433,2433,2433,0,0,0,0,-1,1,0,0,3.16183328724232e-09,7
"2400","Egypt","201512",7,358533,51219,315500,0,0,0,0,-1,7,0,8,0.00112380492087509,1
"2401","Iran","201512",5,14898671,2979734.2,14536412,0,0,0,0,-1,5,0,2,0.00215543677053884,5
"2402","Uzbekistan","201512",2,653518,326759,537997,0,0,0,0,-1,2,0,1,1.77577536222041e-05,5
"2403","Afghanistan","201512",1,4965,4965,4965,0,0,0,0,-1,1,0,0,7.3334508285122e-14,7
"2404","Canada","201512",3,16166,5388.66666666667,10706,12,12811990,1067665.83333333,11302052,0.997479606577906,15,412,6,0.00688735217799832,4
"2405","Dominican Rep.","201512",3,58751,19583.6666666667,58134,0,0,0,0,-1,3,0,1,1.1836234174001e-05,4
"2406","Guatemala","201512",2,32094,16047,31285,0,0,0,0,-1,2,0,0,1.54004619921721e-07,4
"2407","Honduras","201512",3,79132,26377.3333333333,57234,0,0,0,0,-1,3,0,0,1.40306961249129e-05,4
"2408","Israel","201512",6,436032,72672,252300,0,0,0,0,-1,6,0,3,0.00263889031328153,2
"2409","Mexico","201512",3,11570305,3856768.33333333,11302052,0,0,0,0,-1,3,0,0,0.00238291334179919,2
"2410","Peru","201512",1,78,78,78,0,0,0,0,-1,1,0,0,1.48476911759713e-08,4
"2411","Switzerland","201512",1,41,41,41,12,2180640,181720,2083340,0.999962397067705,13,279,20,0.0577265465093671,4
"2412","Ireland","201512",2,30124,15062,28157,7,732715,104673.571428571,289487,0.921021342642419,9,99,19,0.0159133604819349,7
"2413","Albania","201512",7,282614,40373.4285714286,165829,0,0,0,0,-1,7,0,5,8.95721722033812e-06,6
"2414","Bulgaria","201512",3,18738,6246,14151,6,1290708,215118,735829,0.971380263103633,9,107,16,0.00141054178277976,1
"2415","Brazil","201512",2,3126,1563,1854,0,0,0,0,-1,2,0,0,6.04201440535352e-09,5
"2416","Saint Vincent and the Grenadines","201512",1,80,80,80,1,559,559,559,0.749608763693271,2,0,1,2.65592332157764e-09,4
"2417","Serbia","201512",4,204585,51146.25,114920,6,305963,50993.8333333333,165829,0.19856702993646,10,0,20,0.00108492512440762,6
