period,trade_value_usd,origin,destin,period_date
201509,331901,Spain,Slovakia,2015-09-01
201501,103,Albania,TFYR of Macedonia,2015-01-01
201501,52870,Greece,TFYR of Macedonia,2015-01-01
201501,1940,Iran,TFYR of Macedonia,2015-01-01
201501,860,Italy,TFYR of Macedonia,2015-01-01
201509,4125,Italy,Croatia,2015-09-01
201509,870,Austria,Croatia,2015-09-01
201509,286508,Bosnia Herzegovina,Croatia,2015-09-01
201509,7,Czech Rep.,Croatia,2015-09-01
201509,25809,Germany,Croatia,2015-09-01
201509,46,Netherlands,Croatia,2015-09-01
201509,48260,Serbia,Croatia,2015-09-01
201509,11482,Slovakia,Croatia,2015-09-01
201509,1996,Slovenia,Croatia,2015-09-01
201509,3607,Spain,Croatia,2015-09-01
201509,125188,TFYR of Macedonia,Croatia,2015-09-01
201509,148,United Kingdom,Croatia,2015-09-01
201501,223,Austria,Denmark,2015-01-01
201501,170,Belgium,Denmark,2015-01-01
201501,98,Czech Rep.,Denmark,2015-01-01
201501,85,Estonia,Denmark,2015-01-01
201501,2,Finland,Denmark,2015-01-01
201501,2017,France,Denmark,2015-01-01
201501,281248,Germany,Denmark,2015-01-01
201501,2296,Greece,Denmark,2015-01-01
201501,74,Hungary,Denmark,2015-01-01
201501,3254,Italy,Denmark,2015-01-01
201501,10917,Jordan,Denmark,2015-01-01
201501,185,Lithuania,Denmark,2015-01-01
201501,368480,Netherlands,Denmark,2015-01-01
201501,5789,Poland,Denmark,2015-01-01
201501,1183,Portugal,Denmark,2015-01-01
201501,538,Romania,Denmark,2015-01-01
201501,60,Slovakia,Denmark,2015-01-01
201501,2552432,Spain,Denmark,2015-01-01
201501,19382,Sweden,Denmark,2015-01-01
201501,20745,Turkey,Denmark,2015-01-01
201501,173,United Kingdom,Denmark,2015-01-01
201509,77546,Afghanistan,Pakistan,2015-09-01
201505,22875,Austria,Czech Rep.,2015-05-01
201505,26700,Belgium,Czech Rep.,2015-05-01
201505,266820,Bulgaria,Czech Rep.,2015-05-01
201505,531209,Germany,Czech Rep.,2015-05-01
201505,70124,Greece,Czech Rep.,2015-05-01
201505,24759,Hungary,Czech Rep.,2015-05-01
201505,13518,Italy,Czech Rep.,2015-05-01
201505,1097026,Netherlands,Czech Rep.,2015-05-01
201505,184281,Poland,Czech Rep.,2015-05-01
201505,823376,Romania,Czech Rep.,2015-05-01
201505,47568,Slovakia,Czech Rep.,2015-05-01
201505,1495010,Spain,Czech Rep.,2015-05-01
201505,64777,TFYR of Macedonia,Czech Rep.,2015-05-01
201505,1381,United Kingdom,Czech Rep.,2015-05-01
201505,1015,Australia,Seychelles,2015-05-01
201505,1502,France,Seychelles,2015-05-01
201505,333,Lebanon,Seychelles,2015-05-01
201505,28,Oman,Seychelles,2015-05-01
201505,7475,Netherlands,Seychelles,2015-05-01
201505,4866,United Arab Emirates,Seychelles,2015-05-01
201505,21367,Austria,Italy,2015-05-01
201505,2188,Belgium,Italy,2015-05-01
201505,12572,France,Italy,2015-05-01
201505,203988,Germany,Italy,2015-05-01
201505,21576,Netherlands,Italy,2015-05-01
201505,9,Romania,Italy,2015-05-01
201505,504758,Spain,Italy,2015-05-01
201505,151,United Kingdom,Italy,2015-05-01
201505,27,Czech Rep.,Germany,2015-05-01
201505,19576,Brazil,Paraguay,2015-05-01
201505,6016,Rep. of Korea,Japan,2015-05-01
201505,13738,United States of America,Japan,2015-05-01
201505,38020,France,Germany,2015-05-01
201505,981,Colombia,Germany,2015-05-01
201505,43804,Turkey,Germany,2015-05-01
201505,1309,Thailand,Germany,2015-05-01
201505,330,Morocco,Germany,2015-05-01
201505,6274,United States of America,Germany,2015-05-01
201505,663505,Austria,Germany,2015-05-01
201505,2229243,Belgium,Germany,2015-05-01
201505,12015,Brazil,Germany,2015-05-01
201505,314283,Bulgaria,Germany,2015-05-01
201505,368,Costa Rica,Germany,2015-05-01
201505,666,Denmark,Germany,2015-05-01
201505,435011,Greece,Germany,2015-05-01
201505,17150,Israel,Germany,2015-05-01
201505,142779,Italy,Germany,2015-05-01
201505,3568,Jordan,Germany,2015-05-01
201505,14090,Luxembourg,Germany,2015-05-01
201505,26512429,Netherlands,Germany,2015-05-01
201505,145964,Poland,Germany,2015-05-01
201505,12,Portugal,Germany,2015-05-01
201505,576545,Romania,Germany,2015-05-01
201505,9820009,Spain,Germany,2015-05-01
201505,3537,Egypt,Germany,2015-05-01
201501,35675,Netherlands,Latvia,2015-01-01
201501,610641,Spain,Latvia,2015-01-01
201501,4612,Turkey,Latvia,2015-01-01
201501,21134,Estonia,Latvia,2015-01-01
201501,11949,Germany,Latvia,2015-01-01
201501,58522,Lithuania,Latvia,2015-01-01
201501,357,United States of America,Panama,2015-01-01
201501,331257,Germany,Sweden,2015-01-01
201505,2780,United States of America,"China, Hong Kong SAR",2015-05-01
201505,135,Germany,"China, Hong Kong SAR",2015-05-01
201505,321,New Zealand,"China, Hong Kong SAR",2015-05-01
201505,1219,Malaysia,"China, Hong Kong SAR",2015-05-01
201505,249,Netherlands,"China, Hong Kong SAR",2015-05-01
201505,542,Thailand,"China, Hong Kong SAR",2015-05-01
201505,7202,Australia,"China, Hong Kong SAR",2015-05-01
201505,162342,China,"China, Hong Kong SAR",2015-05-01
201501,49,Dominican Rep.,Finland,2015-01-01
201501,14724,Estonia,Finland,2015-01-01
201501,209861,Germany,Finland,2015-01-01
201501,483306,Netherlands,Finland,2015-01-01
201501,862633,Spain,Finland,2015-01-01
201501,1206,Turkey,Finland,2015-01-01
201505,43501,Japan,"China, Hong Kong SAR",2015-05-01
201505,108417,Belgium,Luxembourg,2015-05-01
201505,10605,France,Luxembourg,2015-05-01
201505,9763,Germany,Luxembourg,2015-05-01
201505,51,Indonesia,Luxembourg,2015-05-01
201505,309,Italy,Luxembourg,2015-05-01
201505,4073,Netherlands,Luxembourg,2015-05-01
201505,441,Portugal,Luxembourg,2015-05-01
201505,26533,Spain,Luxembourg,2015-05-01
201505,54,Egypt,Luxembourg,2015-05-01
201505,16973,Belgium,Switzerland,2015-05-01
201505,491,Dominican Rep.,Switzerland,2015-05-01
201505,835,France,Switzerland,2015-05-01
201505,221,Germany,Switzerland,2015-05-01
201505,18322,Italy,Switzerland,2015-05-01
201505,246884,Netherlands,Switzerland,2015-05-01
201505,301,Portugal,Switzerland,2015-05-01
201505,415,India,Switzerland,2015-05-01
201505,303918,Spain,Switzerland,2015-05-01
201501,6550,Honduras,Guatemala,2015-01-01
201505,25121,Turkey,Switzerland,2015-05-01
201505,28418,TFYR of Macedonia,Switzerland,2015-05-01
201505,339585,Turkey,Georgia,2015-05-01
201505,153834,Albania,Montenegro,2015-05-01
201505,730,Serbia,Montenegro,2015-05-01
201505,25557,Australia,New Zealand,2015-05-01
201505,1606,France,Norway,2015-05-01
201505,249141,Netherlands,Norway,2015-05-01
201505,28729,Spain,Norway,2015-05-01
201505,3633,Sweden,Norway,2015-05-01
201505,6324,Turkey,Norway,2015-05-01
201501,28,Bangladesh,Switzerland,2015-01-01
201501,2788,Ecuador,Switzerland,2015-01-01
201501,1495,France,Switzerland,2015-01-01
201501,125,Iran,Switzerland,2015-01-01
201501,11220,Italy,Switzerland,2015-01-01
201501,82741,Morocco,Switzerland,2015-01-01
201501,43030,Netherlands,Switzerland,2015-01-01
201501,139,Portugal,Switzerland,2015-01-01
201501,564,India,Switzerland,2015-01-01
201501,2660170,Spain,Switzerland,2015-01-01
201501,28617,Turkey,Switzerland,2015-01-01
201410,24583,Romania,Rep. of Moldova,2014-10-01
201410,40002,Turkey,Rep. of Moldova,2014-10-01
201410,2291,Ukraine,Rep. of Moldova,2014-10-01
201410,7449,United States of America,Japan,2014-10-01
201410,20,Colombia,Portugal,2014-10-01
201410,19774,Morocco,Portugal,2014-10-01
201410,63,Netherlands,Portugal,2014-10-01
201410,164186,Spain,Portugal,2014-10-01
201410,14781,Brazil,Paraguay,2014-10-01
201410,26066,Austria,Slovenia,2014-10-01
201410,33971,Croatia,Slovenia,2014-10-01
201410,30,Germany,Slovenia,2014-10-01
201410,85,Hungary,Slovenia,2014-10-01
201410,576,Netherlands,Slovenia,2014-10-01
201410,6074,Serbia,Slovenia,2014-10-01
201410,48,India,Slovenia,2014-10-01
201410,29616,Spain,Slovenia,2014-10-01
201410,103109,TFYR of Macedonia,Slovenia,2014-10-01
201505,366,Netherlands,Iceland,2015-05-01
201410,94488,Italy,Slovenia,2014-10-01
201410,386962,Netherlands,Norway,2014-10-01
201410,278,Poland,Norway,2014-10-01
201410,489092,Spain,Norway,2014-10-01
201410,4059,Sweden,Norway,2014-10-01
201410,184,Thailand,Norway,2014-10-01
201410,7430,Turkey,Norway,2014-10-01
201410,14811,Guatemala,El Salvador,2014-10-01
201410,6521,Honduras,El Salvador,2014-10-01
201410,1464,Armenia,Georgia,2014-10-01
201410,96292,Turkey,Georgia,2014-10-01
201410,28326,Albania,Montenegro,2014-10-01
201410,9951,Serbia,Montenegro,2014-10-01
201410,4072,TFYR of Macedonia,Montenegro,2014-10-01
201410,89,India,South Africa,2014-10-01
201410,201,Austria,Switzerland,2014-10-01
201410,15900,Belgium,Switzerland,2014-10-01
201410,283,Dominican Rep.,Switzerland,2014-10-01
201410,18904,France,Switzerland,2014-10-01
201410,30368,Italy,Switzerland,2014-10-01
201410,315777,Netherlands,Switzerland,2014-10-01
201410,146,Portugal,Switzerland,2014-10-01
201410,570,India,Switzerland,2014-10-01
201410,2859442,Spain,Switzerland,2014-10-01
201410,24290,Turkey,Switzerland,2014-10-01
201410,48456,TFYR of Macedonia,Switzerland,2014-10-01
201410,18196,Egypt,Canada,2014-10-01
201410,1328183,United States of America,Canada,2014-10-01
201410,27810,Canada,Canada,2014-10-01
201410,229,Costa Rica,Canada,2014-10-01
201410,98825,Dominican Rep.,Canada,2014-10-01
201410,2538,Ecuador,Canada,2014-10-01
201410,205,Guatemala,Canada,2014-10-01
201410,35933,Honduras,Canada,2014-10-01
201410,27926,Jordan,Canada,2014-10-01
201410,2109817,Mexico,Canada,2014-10-01
201410,305115,Netherlands,Canada,2014-10-01
201410,989,Peru,Canada,2014-10-01
201410,819,India,Canada,2014-10-01
201410,1158948,Spain,Canada,2014-10-01
201410,639,Austria,Denmark,2014-10-01
201410,1125,Belgium,Denmark,2014-10-01
201410,67,Czech Rep.,Denmark,2014-10-01
201505,21856,Czech Rep.,Slovakia,2015-05-01
201505,694,Hungary,Slovakia,2015-05-01
201505,267540,Iran,Azerbaijan,2015-05-01
201505,109,Dominica,Antigua and Barbuda,2015-05-01
201505,1160,United States of America,Antigua and Barbuda,2015-05-01
201501,6146,Austria,Italy,2015-01-01
201501,317,Bulgaria,Italy,2015-01-01
201501,25106,France,Italy,2015-01-01
201501,76369,Germany,Italy,2015-01-01
201501,8270,Netherlands,Italy,2015-01-01
201501,705,Slovenia,Italy,2015-01-01
201501,1114261,Spain,Italy,2015-01-01
201505,900,Estonia,Belarus,2015-05-01
201505,1700,Kenya,Belarus,2015-05-01
201505,22600,Morocco,Belarus,2015-05-01
201505,200,Netherlands,Belarus,2015-05-01
201505,100,Russian Federation,Belarus,2015-05-01
201505,9900,Spain,Belarus,2015-05-01
201505,20300,Turkey,Belarus,2015-05-01
201505,908800,Ukraine,Belarus,2015-05-01
201505,51000,Egypt,Belarus,2015-05-01
201505,9937,Peru,Chile,2015-05-01
201410,767,Slovenia,Croatia,2014-10-01
201410,24074,Spain,Croatia,2014-10-01
201410,97924,TFYR of Macedonia,Croatia,2014-10-01
201410,64187,Latvia,Estonia,2014-10-01
201410,6322,Lithuania,Estonia,2014-10-01
201410,7569,Netherlands,Estonia,2014-10-01
201410,34086,Poland,Estonia,2014-10-01
201410,928,Romania,Estonia,2014-10-01
201410,56098,Spain,Estonia,2014-10-01
201410,1147,Austria,Croatia,2014-10-01
201410,22334,Germany,Croatia,2014-10-01
201410,23091,Italy,Croatia,2014-10-01
201410,14244,Serbia,Croatia,2014-10-01
201410,70889,Albania,Czech Rep.,2014-10-01
201410,441260,Bulgaria,Czech Rep.,2014-10-01
201410,28026,Croatia,Czech Rep.,2014-10-01
201410,2476,France,Czech Rep.,2014-10-01
201410,323798,Netherlands,Czech Rep.,2014-10-01
201410,165383,Poland,Czech Rep.,2014-10-01
201410,1329158,Spain,Czech Rep.,2014-10-01
201410,12398,Sweden,Czech Rep.,2014-10-01
201410,55151,TFYR of Macedonia,Czech Rep.,2014-10-01
201410,1901,United Kingdom,Czech Rep.,2014-10-01
201410,4969,Belgium,Czech Rep.,2014-10-01
201410,474283,Germany,Czech Rep.,2014-10-01
201410,94512,Greece,Czech Rep.,2014-10-01
201410,20022,Hungary,Czech Rep.,2014-10-01
201410,85,Italy,Czech Rep.,2014-10-01
201410,525159,Romania,Czech Rep.,2014-10-01
201410,2481,Slovakia,Czech Rep.,2014-10-01
201509,32294,Belgium,Austria,2015-09-01
201509,101528,Bosnia Herzegovina,Austria,2015-09-01
201509,615562,Germany,Austria,2015-09-01
201509,26841,Greece,Austria,2015-09-01
201509,1335,Hungary,Austria,2015-09-01
201509,148645,Italy,Austria,2015-09-01
201509,229211,Netherlands,Austria,2015-09-01
201509,1773,Poland,Austria,2015-09-01
201509,31924,Serbia,Austria,2015-09-01
201509,123622,Slovenia,Austria,2015-09-01
201509,157700,Spain,Austria,2015-09-01
201509,115677,Turkey,Austria,2015-09-01
201509,590898,TFYR of Macedonia,Austria,2015-09-01
201410,174123,Belgium,France,2014-10-01
201410,318140,France,France,2014-10-01
201410,438539,Germany,France,2014-10-01
201410,193,Hungary,France,2014-10-01
201410,36031,Italy,France,2014-10-01
201410,40808,Jordan,France,2014-10-01
201410,588,Lebanon,France,2014-10-01
201410,10757,Morocco,France,2014-10-01
201410,610736,Netherlands,France,2014-10-01
201410,454,Portugal,France,2014-10-01
201410,6066745,Spain,France,2014-10-01
201410,28519,Turkey,France,2014-10-01
201410,2162,Egypt,France,2014-10-01
201410,63090,United Kingdom,France,2014-10-01
201410,17546,Afghanistan,Pakistan,2014-10-01
201410,613,Denmark,Ireland,2014-10-01
201410,10320,France,Ireland,2014-10-01
201410,122586,Germany,Ireland,2014-10-01
201410,456,Italy,Ireland,2014-10-01
201410,7752,Lithuania,Ireland,2014-10-01
201410,386473,Netherlands,Ireland,2014-10-01
201410,715,Poland,Ireland,2014-10-01
201410,1365,India,Ireland,2014-10-01
201410,207348,Spain,Ireland,2014-10-01
201410,22752,United Kingdom,Ireland,2014-10-01
201505,7533,Guatemala,El Salvador,2015-05-01
201505,23241,Honduras,El Salvador,2015-05-01
201410,56197,Latvia,Lithuania,2014-10-01
201410,131488,Netherlands,Lithuania,2014-10-01
201410,157465,Poland,Lithuania,2014-10-01
201410,2778,Portugal,Lithuania,2014-10-01
201410,469062,Spain,Lithuania,2014-10-01
201410,35081,Estonia,Lithuania,2014-10-01
201410,4737,France,Lithuania,2014-10-01
201410,60440,Germany,Lithuania,2014-10-01
201505,310,Italy,Estonia,2015-05-01
201505,1434,Latvia,Estonia,2015-05-01
201505,15319,Lithuania,Estonia,2015-05-01
201505,78,Netherlands,Estonia,2015-05-01
201505,32200,Poland,Estonia,2015-05-01
201505,1371,Spain,Estonia,2015-05-01
201505,283,Dominican Rep.,Finland,2015-05-01
201505,1615,Estonia,Finland,2015-05-01
201505,225504,Netherlands,Finland,2015-05-01
201505,34068,Norway,Finland,2015-05-01
201505,8769,Spain,Finland,2015-05-01
201410,221,France,Romania,2014-10-01
201410,166,Germany,Romania,2014-10-01
201410,3187,Hungary,Romania,2014-10-01
201410,4226,Italy,Romania,2014-10-01
201410,11,Netherlands,Romania,2014-10-01
201410,942,Poland,Romania,2014-10-01
201410,10425,Spain,Romania,2014-10-01
201410,42184,Turkey,Romania,2014-10-01
201410,123292,TFYR of Macedonia,Romania,2014-10-01
201501,5,Netherlands,Morocco,2015-01-01
201410,13222,Albania,Serbia,2014-10-01
201410,3030,Greece,Serbia,2014-10-01
201410,109958,TFYR of Macedonia,Serbia,2014-10-01
201410,2301,Albania,Romania,2014-10-01
201410,2198,Bulgaria,Romania,2014-10-01
201410,35265,Albania,TFYR of Macedonia,2014-10-01
201410,24886,Greece,TFYR of Macedonia,2014-10-01
201505,2901,Bulgaria,Greece,2015-05-01
201501,1871,Austria,Slovakia,2015-01-01
201501,22681,Czech Rep.,Slovakia,2015-01-01
201501,271515,Germany,Slovakia,2015-01-01
201501,61753,Greece,Slovakia,2015-01-01
201501,3293,Italy,Slovakia,2015-01-01
201501,8103,Netherlands,Slovakia,2015-01-01
201501,2141,Poland,Slovakia,2015-01-01
201501,444683,Spain,Slovakia,2015-01-01
201505,517,Denmark,Ireland,2015-05-01
201505,9423,France,Ireland,2015-05-01
201505,151453,Germany,Ireland,2015-05-01
201505,297,Italy,Ireland,2015-05-01
201505,17927,Lithuania,Ireland,2015-05-01
201505,574668,Netherlands,Ireland,2015-05-01
201505,3745,Poland,Ireland,2015-05-01
201505,621,India,Ireland,2015-05-01
201505,141079,Spain,Ireland,2015-05-01
201505,13069,United Kingdom,Ireland,2015-05-01
201501,37854,Austria,Slovenia,2015-01-01
201501,564,Croatia,Slovenia,2015-01-01
201501,27,France,Slovenia,2015-01-01
201501,33,Germany,Slovenia,2015-01-01
201501,8,Greece,Slovenia,2015-01-01
201501,2,Hungary,Slovenia,2015-01-01
201501,25569,Israel,Slovenia,2015-01-01
201501,50374,Italy,Slovenia,2015-01-01
201501,427,Morocco,Slovenia,2015-01-01
201501,82,India,Slovenia,2015-01-01
201501,510,Viet Nam,Slovenia,2015-01-01
201501,136964,Spain,Slovenia,2015-01-01
201505,38066,Bulgaria,Latvia,2015-05-01
201505,15617,Estonia,Latvia,2015-05-01
201505,697,Germany,Latvia,2015-05-01
201505,114864,Lithuania,Latvia,2015-05-01
201505,40042,Netherlands,Latvia,2015-05-01
201505,35571,Poland,Latvia,2015-05-01
201505,3840,Romania,Latvia,2015-05-01
201505,501,Spain,Latvia,2015-05-01
201410,1300,Estonia,Belarus,2014-10-01
201410,82700,Morocco,Belarus,2014-10-01
201410,15000,Russian Federation,Belarus,2014-10-01
201410,17700,Spain,Belarus,2014-10-01
201410,671100,Turkey,Belarus,2014-10-01
201410,367100,Ukraine,Belarus,2014-10-01
201410,19700,TFYR of Macedonia,Belarus,2014-10-01
201505,28050,Austria,Slovakia,2015-05-01
201505,10800,Bulgaria,Slovakia,2015-05-01
201505,5563,Croatia,Slovakia,2015-05-01
201505,282799,Germany,Slovakia,2015-05-01
201505,42367,Greece,Slovakia,2015-05-01
201505,26248,Italy,Slovakia,2015-05-01
201505,87167,Netherlands,Slovakia,2015-05-01
201505,35601,Poland,Slovakia,2015-05-01
201505,18981,Romania,Slovakia,2015-05-01
201505,12738,Slovakia,Slovakia,2015-05-01
201505,333984,Spain,Slovakia,2015-05-01
201505,32050,TFYR of Macedonia,Slovakia,2015-05-01
201410,23318,Bulgaria,Latvia,2014-10-01
201410,14305,Estonia,Latvia,2014-10-01
201410,12254,Germany,Latvia,2014-10-01
201410,21934,Lithuania,Latvia,2014-10-01
201410,35853,Netherlands,Latvia,2014-10-01
201410,2614,Poland,Latvia,2014-10-01
201410,10455,Romania,Latvia,2014-10-01
201410,287638,Spain,Latvia,2014-10-01
201410,123212,Turkey,Latvia,2014-10-01
201410,6,Estonia,Denmark,2014-10-01
201410,4,Luxembourg,Denmark,2014-10-01
201410,677579,Netherlands,Denmark,2014-10-01
201410,5338,Poland,Denmark,2014-10-01
201410,1008,Portugal,Denmark,2014-10-01
201410,1435035,Spain,Denmark,2014-10-01
201410,12426,Sweden,Denmark,2014-10-01
201410,19349,Turkey,Denmark,2014-10-01
201410,4976,United Kingdom,Denmark,2014-10-01
201410,47,Finland,Denmark,2014-10-01
201410,2015,France,Denmark,2014-10-01
201410,206596,Germany,Denmark,2014-10-01
201410,2877,Greece,Denmark,2014-10-01
201410,14,Hungary,Denmark,2014-10-01
201410,27,Ireland,Denmark,2014-10-01
201410,1625,Italy,Denmark,2014-10-01
201410,4354,Jordan,Denmark,2014-10-01
201410,134942,Austria,Germany,2014-10-01
201410,2041734,Belgium,Germany,2014-10-01
201410,135867,Bulgaria,Germany,2014-10-01
201410,15322,Croatia,Germany,2014-10-01
201410,106415,Czech Rep.,Germany,2014-10-01
201410,8858,Denmark,Germany,2014-10-01
201410,347633,France,Germany,2014-10-01
201410,50198,Greece,Germany,2014-10-01
201410,161771,Italy,Germany,2014-10-01
201410,10987,Jordan,Germany,2014-10-01
201410,304,Luxembourg,Germany,2014-10-01
201410,20020945,Netherlands,Germany,2014-10-01
201410,83186,Poland,Germany,2014-10-01
201410,342551,Romania,Germany,2014-10-01
201410,19983407,Spain,Germany,2014-10-01
201410,576241,Turkey,Germany,2014-10-01
201410,99369,TFYR of Macedonia,Germany,2014-10-01
201410,1204,Egypt,Germany,2014-10-01
201410,322,Dominican Rep.,Finland,2014-10-01
201410,4660,Estonia,Finland,2014-10-01
201410,107263,Germany,Finland,2014-10-01
201410,497793,Netherlands,Finland,2014-10-01
201410,477934,Spain,Finland,2014-10-01
201410,6157,Sweden,Finland,2014-10-01
201410,1402,Turkey,Finland,2014-10-01
201505,19771,Denmark,Sweden,2015-05-01
201505,4074,France,Sweden,2015-05-01
201505,44335,Germany,Sweden,2015-05-01
201505,15817,Italy,Sweden,2015-05-01
201505,18932,Jordan,Sweden,2015-05-01
201505,254506,Spain,Sweden,2015-05-01
201505,8028,Turkey,Sweden,2015-05-01
201505,9226,United Kingdom,Sweden,2015-05-01
201410,1650,Netherlands,Iceland,2014-10-01
201410,88,Spain,Iceland,2014-10-01
201410,9863,Greece,Cyprus,2014-10-01
201410,70,Italy,Cyprus,2014-10-01
201410,3910,Albania,Greece,2014-10-01
201410,6,Netherlands,Greece,2014-10-01
201410,626,Austria,Greece,2014-10-01
201410,23,Bulgaria,Greece,2014-10-01
201410,17590,TFYR of Macedonia,Greece,2014-10-01
201410,8612354,Azerbaijan,Russian Federation,2014-10-01
201410,13704,Armenia,Russian Federation,2014-10-01
