period,trade_flow,reporter_code,reporter,partner,partner_code,commodity_code,trade_value_usd
201407,Imports,348,Hungary,Spain,724,70700,55078
201407,Imports,450,Madagascar,World,0,70700,45
201407,Imports,196,Cyprus,World,0,70700,14196
201407,Imports,196,Cyprus,Greece,300,70700,14196
201407,Imports,450,Madagascar,United Arab Emirates,784,70700,45
201407,Imports,500,Montserrat,World,0,70700,489
201407,Imports,500,Montserrat,Dominica,212,70700,353
201407,Imports,500,Montserrat,Saint Kitts and Nevis,659,70700,136
201407,Imports,132,Cabo Verde,Portugal,620,70700,39
201509,Imports,642,Romania,World,0,70700,85964
201509,Imports,642,Romania,Bulgaria,100,70700,10525
201509,Imports,642,Romania,France,251,70700,90
201509,Imports,642,Romania,Germany,276,70700,303
201509,Imports,642,Romania,Netherlands,528,70700,4758
201509,Imports,642,Romania,Poland,616,70700,494
201509,Imports,642,Romania,Serbia,688,70700,191
201509,Imports,642,Romania,TFYR of Macedonia,807,70700,22375
201407,Imports,132,Cabo Verde,World,0,70700,39
201509,Imports,642,Romania,Austria,40,70700,22
201509,Imports,642,Romania,Hungary,348,70700,47207
201501,Imports,440,Lithuania,World,0,70700,1860720
201501,Exports,818,Egypt,World,0,70700,295323
201501,Exports,818,Egypt,Canada,124,70700,12548
201501,Exports,818,Egypt,France,251,70700,904
201501,Exports,818,Egypt,Germany,276,70700,19936
201501,Exports,818,Egypt,Libya,434,70700,205669
201501,Exports,818,Egypt,Mauritius,480,70700,5018
201501,Exports,818,Egypt,Netherlands,528,70700,903
201501,Exports,818,Egypt,Qatar,634,70700,1651
201501,Exports,818,Egypt,Russian Federation,643,70700,32831
201501,Exports,818,Egypt,Saudi Arabia,682,70700,5846
201501,Exports,818,Egypt,Seychelles,690,70700,3480
201501,Exports,818,Egypt,United Arab Emirates,784,70700,6491
201501,Exports,818,Egypt,United Kingdom,826,70700,45
201501,Imports,440,Lithuania,Bulgaria,100,70700,2690
201501,Imports,440,Lithuania,Czech Rep.,203,70700,53164
201501,Imports,440,Lithuania,Estonia,233,70700,45671
201501,Imports,440,Lithuania,France,251,70700,17254
201501,Imports,440,Lithuania,Greece,300,70700,18296
201501,Imports,440,Lithuania,Latvia,428,70700,72198
201501,Imports,440,Lithuania,Netherlands,528,70700,427867
201501,Imports,440,Lithuania,Poland,616,70700,125032
201501,Imports,440,Lithuania,Portugal,620,70700,21607
201501,Imports,440,Lithuania,Spain,724,70700,1074297
201501,Imports,440,Lithuania,United Kingdom,826,70700,2644
201501,Imports,558,Nicaragua,World,0,70700,1814
201501,Imports,558,Nicaragua,Guatemala,320,70700,1814
201501,Imports,28,Antigua and Barbuda,World,0,70700,2434
201501,Imports,634,Qatar,World,0,70700,205423
201501,Imports,634,Qatar,Brazil,76,70700,1426
201501,Imports,634,Qatar,Colombia,170,70700,663
201501,Imports,634,Qatar,Costa Rica,188,70700,872
201501,Imports,634,Qatar,Guatemala,320,70700,599
201501,Imports,634,Qatar,Italy,381,70700,3362
201501,Imports,634,Qatar,Jordan,400,70700,22960
201501,Imports,634,Qatar,Kenya,404,70700,639
201501,Imports,634,Qatar,Lebanon,422,70700,3467
201501,Imports,634,Qatar,Malaysia,458,70700,437
201501,Imports,634,Qatar,Oman,512,70700,16879
201501,Imports,634,Qatar,Saudi Arabia,682,70700,150079
201501,Imports,634,Qatar,Spain,724,70700,3077
201501,Imports,634,Qatar,Uganda,800,70700,964
201501,Imports,28,Antigua and Barbuda,Dominica,212,70700,72
201501,Imports,28,Antigua and Barbuda,Mexico,484,70700,384
201501,Imports,28,Antigua and Barbuda,United States of America,842,70700,1978
201501,Exports,442,Luxembourg,World,0,70700,10869
201501,Imports,70,Bosnia Herzegovina,World,0,70700,55919
201501,Imports,70,Bosnia Herzegovina,Albania,8,70700,261
201501,Imports,70,Bosnia Herzegovina,Italy,381,70700,4217
201501,Imports,70,Bosnia Herzegovina,Spain,724,70700,41509
201501,Imports,70,Bosnia Herzegovina,Turkey,792,70700,9932
201501,Exports,442,Luxembourg,Belgium,56,70700,1514
201501,Exports,442,Luxembourg,France,251,70700,3732
201501,Exports,442,Luxembourg,Germany,276,70700,5623
201501,Exports,344,"China, Hong Kong SAR",Singapore,702,70700,1608
201501,Exports,36,Australia,World,0,70700,16101
201501,Exports,36,Australia,Brunei Darussalam,96,70700,293
201501,Exports,36,Australia,"China, Hong Kong SAR",344,70700,955
201501,Exports,36,Australia,Malaysia,458,70700,979
201501,Exports,36,Australia,Nauru,520,70700,121
201501,Exports,36,Australia,Papua New Guinea,598,70700,1764
201501,Exports,36,Australia,Singapore,702,70700,11988
201501,Imports,56,Belgium,World,0,70700,2260554
201501,Imports,56,Belgium,France,251,70700,43531
201501,Imports,56,Belgium,Germany,276,70700,493222
201501,Imports,56,Belgium,Israel,376,70700,6594
201501,Imports,56,Belgium,Luxembourg,442,70700,123
201501,Imports,56,Belgium,Netherlands,528,70700,470420
201501,Imports,56,Belgium,Romania,642,70700,1022
201501,Imports,56,Belgium,Spain,724,70700,1229952
201501,Imports,56,Belgium,Turkey,792,70700,15689
201501,Re-exports,344,"China, Hong Kong SAR",Singapore,702,70700,1608
201509,Imports,724,Spain,Czech Rep.,203,70700,6789
201509,Exports,642,Romania,World,0,70700,1167422
201509,Exports,642,Romania,Bulgaria,100,70700,505
201509,Exports,642,Romania,Czech Rep.,203,70700,324321
201509,Exports,642,Romania,Germany,276,70700,706205
201509,Exports,642,Romania,Hungary,348,70700,33596
201509,Exports,642,Romania,Italy,381,70700,1380
201509,Exports,642,Romania,Rep. of Moldova,498,70700,157
201509,Exports,642,Romania,Poland,616,70700,87344
201509,Exports,642,Romania,Slovakia,703,70700,13072
201509,Exports,642,Romania,Spain,724,70700,494
201509,Exports,642,Romania,United Kingdom,826,70700,348
201509,Imports,724,Spain,World,0,70700,249151
201509,Imports,724,Spain,Belgium,56,70700,65082
201501,Exports,344,"China, Hong Kong SAR","China, Macao SAR",446,70700,1662
201501,Imports,344,"China, Hong Kong SAR",Netherlands,528,70700,10937
201501,Imports,344,"China, Hong Kong SAR",New Zealand,554,70700,286
201501,Imports,344,"China, Hong Kong SAR",Viet Nam,704,70700,3250
201501,Imports,344,"China, Hong Kong SAR",Australia,36,70700,8247
201501,Imports,344,"China, Hong Kong SAR",Thailand,764,70700,57
201501,Imports,344,"China, Hong Kong SAR",Malaysia,458,70700,805
201509,Imports,724,Spain,Ecuador,218,70700,157
201509,Imports,724,Spain,France,251,70700,4432
201509,Imports,724,Spain,Germany,276,70700,65935
201509,Imports,724,Spain,Greece,300,70700,44143
201509,Imports,724,Spain,Italy,381,70700,11243
201509,Imports,724,Spain,Morocco,504,70700,90
201509,Imports,724,Spain,Netherlands,528,70700,39318
201509,Imports,724,Spain,Poland,616,70700,2547
201509,Imports,724,Spain,Portugal,620,70700,7395
201509,Imports,724,Spain,United Kingdom,826,70700,2020
201501,Exports,458,Malaysia,World,0,70700,622548
201501,Imports,348,Hungary,World,0,70700,984390
201501,Imports,348,Hungary,Bulgaria,100,70700,1387
201501,Imports,348,Hungary,Greece,300,70700,11134
201501,Imports,348,Hungary,Italy,381,70700,8671
201501,Imports,348,Hungary,Netherlands,528,70700,50990
201501,Imports,348,Hungary,Slovakia,703,70700,14361
201501,Imports,348,Hungary,Spain,724,70700,516685
201501,Exports,458,Malaysia,Australia,36,70700,51
201501,Exports,458,Malaysia,Qatar,634,70700,600
201501,Exports,458,Malaysia,Singapore,702,70700,621896
201501,Imports,600,Paraguay,Brazil,76,70700,15669
201509,Exports,724,Spain,Czech Rep.,203,70700,930479
201509,Exports,724,Spain,Denmark,208,70700,695219
201509,Exports,724,Spain,Estonia,233,70700,2401
201509,Exports,724,Spain,France,251,70700,1640297
201509,Exports,724,Spain,Germany,276,70700,10015124
201509,Exports,724,Spain,Gibraltar,292,70700,5083
201509,Exports,724,Spain,Hungary,348,70700,20265
201509,Exports,724,Spain,Ireland,372,70700,30600
201509,Exports,724,Spain,Italy,381,70700,332691
201509,Exports,724,Spain,Kuwait,414,70700,1100
201509,Exports,724,Spain,Lithuania,440,70700,15833
201509,Exports,724,Spain,Luxembourg,442,70700,1257
201509,Exports,724,Spain,Malta,470,70700,1571
201509,Exports,724,Spain,Netherlands,528,70700,1957470
201509,Exports,724,Spain,"Other Africa, nes",577,70700,606
201509,Exports,724,Spain,Poland,616,70700,420496
201509,Exports,724,Spain,Portugal,620,70700,17853
201509,Exports,724,Spain,Qatar,634,70700,11
201509,Exports,724,Spain,Senegal,686,70700,34
201509,Exports,724,Spain,Slovakia,703,70700,190959
201509,Exports,724,Spain,Slovenia,705,70700,4780
201509,Exports,724,Spain,Sweden,752,70700,289165
201509,Exports,724,Spain,Switzerland,757,70700,29051
201509,Exports,724,Spain,United Kingdom,826,70700,1249369
201509,Exports,724,Spain,United States of America,842,70700,153425
201509,Exports,724,Spain,World,0,70700,18447122
201509,Exports,724,Spain,Andorra,20,70700,157
201509,Exports,724,Spain,Austria,40,70700,344855
201509,Exports,724,Spain,Belgium,56,70700,51437
201509,Exports,724,Spain,Canada,124,70700,40171
201509,Exports,724,Spain,Cabo Verde,132,70700,1975
201509,Exports,724,Spain,Croatia,191,70700,3389
201501,Imports,480,Mauritius,World,0,70700,4433
201501,Imports,480,Mauritius,Egypt,818,70700,4433
201501,Imports,600,Paraguay,World,0,70700,15669
201501,Imports,458,Malaysia,World,0,70700,336205
201501,Imports,417,Kyrgyzstan,World,0,70700,90088
201501,Imports,417,Kyrgyzstan,China,156,70700,90088
201501,Exports,604,Peru,World,0,70700,381
201501,Exports,604,Peru,France,251,70700,263
201501,Exports,604,Peru,Germany,276,70700,118
201501,Imports,458,Malaysia,Australia,36,70700,6827
201501,Imports,458,Malaysia,Bangladesh,50,70700,2356
201501,Imports,458,Malaysia,China,156,70700,19369
201501,Imports,458,Malaysia,Germany,276,70700,15
201501,Imports,458,Malaysia,Indonesia,360,70700,5113
201501,Imports,458,Malaysia,Iran,364,70700,818
201501,Imports,458,Malaysia,Japan,392,70700,11
201501,Imports,458,Malaysia,India,699,70700,1962
201501,Imports,458,Malaysia,Singapore,702,70700,315
201501,Imports,458,Malaysia,Viet Nam,704,70700,14315
201501,Imports,458,Malaysia,Thailand,764,70700,285104
201509,Imports,643,Russian Federation,World,0,70700,1608428
201501,Imports,51,Armenia,Iran,364,70700,145937
201501,Imports,51,Armenia,Turkey,792,70700,439
201501,Imports,51,Armenia,World,0,70700,146903
201501,Imports,500,Montserrat,World,0,70700,235
201501,Imports,500,Montserrat,Dominica,212,70700,235
201501,Imports,51,Armenia,Georgia,268,70700,527
201501,Imports,702,Singapore,World,0,70700,1058595
201501,Imports,702,Singapore,Australia,36,70700,15920
201501,Imports,702,Singapore,China,156,70700,4512
201501,Imports,702,Singapore,France,251,70700,387
201501,Imports,702,Singapore,Germany,276,70700,23
201501,Imports,702,Singapore,Indonesia,360,70700,10104
201501,Imports,702,Singapore,Japan,392,70700,4129
201501,Imports,702,Singapore,Malaysia,458,70700,918102
201501,Imports,702,Singapore,"Other Asia, nes",490,70700,2097
201501,Imports,702,Singapore,Nepal,524,70700,7
201501,Imports,702,Singapore,Netherlands,528,70700,2512
201501,Imports,702,Singapore,India,699,70700,37832
201501,Imports,702,Singapore,Viet Nam,704,70700,3528
201501,Imports,702,Singapore,Thailand,764,70700,58945
201501,Imports,702,Singapore,United States of America,842,70700,498
201501,Exports,702,Singapore,World,0,70700,3054
201501,Exports,702,Singapore,Myanmar,104,70700,30
201501,Exports,702,Singapore,Malta,470,70700,2991
201501,Exports,702,Singapore,Timor-Leste,626,70700,34
201509,Imports,643,Russian Federation,Azerbaijan,31,70700,616603
201509,Exports,70,Bosnia Herzegovina,World,0,70700,627527
201509,Imports,643,Russian Federation,Belarus,112,70700,670178
201509,Imports,643,Russian Federation,China,156,70700,312696
201509,Imports,643,Russian Federation,Japan,392,70700,44
201509,Imports,643,Russian Federation,Kazakhstan,398,70700,8899
201509,Imports,643,Russian Federation,"Areas, nes",899,70700,8
201509,Imports,70,Bosnia Herzegovina,World,0,70700,26052
201509,Imports,70,Bosnia Herzegovina,Italy,381,70700,132
201509,Imports,70,Bosnia Herzegovina,Serbia,688,70700,14007
201509,Imports,70,Bosnia Herzegovina,TFYR of Macedonia,807,70700,11913
201509,Exports,643,Russian Federation,World,0,70700,121129
201509,Exports,643,Russian Federation,Germany,276,70700,54
201509,Exports,643,Russian Federation,Mongolia,496,70700,62
201509,Exports,643,Russian Federation,Ukraine,804,70700,121013
201509,Exports,70,Bosnia Herzegovina,Austria,40,70700,75893
201509,Exports,70,Bosnia Herzegovina,Croatia,191,70700,227269
201509,Exports,70,Bosnia Herzegovina,Germany,276,70700,305329
201509,Exports,70,Bosnia Herzegovina,Slovenia,705,70700,19036
201501,Exports,156,China,Singapore,702,70700,8400
201501,Exports,156,China,World,0,70700,3124779
201501,Exports,156,China,"China, Hong Kong SAR",344,70700,3534
201501,Exports,156,China,Kazakhstan,398,70700,206320
201501,Exports,156,China,Dem. People's Rep. of Korea,408,70700,240
201501,Exports,156,China,Kyrgyzstan,417,70700,378748
201501,Exports,156,China,Malaysia,458,70700,1200
201501,Exports,156,China,Mongolia,496,70700,111212
201501,Exports,156,China,Russian Federation,643,70700,2415125
201501,Exports,276,Germany,World,0,70700,1264304
201509,Imports,757,Switzerland,World,0,70700,1142752
201509,Imports,757,Switzerland,Austria,40,70700,27753
201509,Imports,757,Switzerland,Belgium,56,70700,3447
201509,Imports,757,Switzerland,Dominican Rep.,214,70700,678
201509,Imports,757,Switzerland,France,251,70700,34980
201509,Imports,757,Switzerland,Iran,364,70700,266
201509,Imports,757,Switzerland,Italy,381,70700,6800
201509,Imports,757,Switzerland,Netherlands,528,70700,604010
201509,Imports,757,Switzerland,Poland,616,70700,30098
201509,Imports,757,Switzerland,Portugal,620,70700,63
201509,Imports,757,Switzerland,Spain,724,70700,318688
201509,Imports,757,Switzerland,Thailand,764,70700,78
201509,Imports,757,Switzerland,Turkey,792,70700,15625
201509,Imports,757,Switzerland,TFYR of Macedonia,807,70700,100265
201509,Imports,28,Antigua and Barbuda,World,0,70700,1115
201509,Imports,702,Singapore,World,0,70700,921060
201509,Imports,702,Singapore,Belgium,56,70700,214
201509,Imports,702,Singapore,Australia,36,70700,4445
201509,Imports,702,Singapore,China,156,70700,189
201509,Imports,702,Singapore,Japan,392,70700,5152
201509,Imports,702,Singapore,Rep. of Korea,410,70700,143
201509,Imports,702,Singapore,Nepal,524,70700,20
201509,Imports,702,Singapore,Netherlands,528,70700,8740
201509,Imports,702,Singapore,India,699,70700,34745
201509,Imports,702,Singapore,South Africa,710,70700,453
201509,Imports,702,Singapore,Thailand,764,70700,74546
201501,Imports,276,Germany,World,0,70700,36408024
201501,Imports,276,Germany,Austria,40,70700,9526
201501,Imports,276,Germany,Belgium,56,70700,214473
201501,Imports,276,Germany,Bulgaria,100,70700,38185
201501,Imports,276,Germany,Colombia,170,70700,358
201501,Imports,276,Germany,Costa Rica,188,70700,377
201501,Imports,276,Germany,Czech Rep.,203,70700,22
201501,Imports,276,Germany,Denmark,208,70700,41
201509,Exports,604,Peru,World,0,70700,608
201509,Exports,604,Peru,Chile,152,70700,589
201509,Exports,604,Peru,Italy,381,70700,19
201509,Imports,28,Antigua and Barbuda,Dominica,212,70700,254
201509,Imports,28,Antigua and Barbuda,United States of America,842,70700,861
201509,Imports,508,Mozambique,World,0,70700,14350
201509,Imports,508,Mozambique,South Africa,710,70700,14350
201509,Imports,702,Singapore,Malaysia,458,70700,791735
201509,Imports,702,Singapore,United States of America,842,70700,676
201501,Imports,276,Germany,France,251,70700,60928
201501,Imports,276,Germany,Israel,376,70700,82547
201501,Imports,276,Germany,Italy,381,70700,173684
201501,Imports,276,Germany,Luxembourg,442,70700,273
201501,Imports,276,Germany,Morocco,504,70700,55760
201501,Imports,276,Germany,Poland,616,70700,42406
201501,Imports,276,Germany,India,699,70700,288
201501,Imports,276,Germany,Spain,724,70700,28851503
201501,Imports,276,Germany,Sweden,752,70700,4532
201501,Imports,276,Germany,Egypt,818,70700,41066
201501,Imports,276,Germany,United Kingdom,826,70700,892
201501,Imports,276,Germany,United States of America,842,70700,3931
201501,Exports,276,Germany,Belgium,56,70700,127329
201501,Exports,276,Germany,Lithuania,440,70700,22
201501,Exports,276,Germany,Bunkers,837,70700,454
201501,Exports,276,Germany,Austria,40,70700,235396
201501,Exports,276,Germany,Czech Rep.,203,70700,109895
201501,Exports,276,Germany,Denmark,208,70700,90675
201501,Exports,276,Germany,Finland,246,70700,214308
201501,Exports,276,Germany,France,251,70700,129457
201501,Exports,276,Germany,Hungary,348,70700,944
201501,Exports,276,Germany,Italy,381,70700,1447
201501,Exports,276,Germany,Latvia,428,70700,1722
201501,Exports,276,Germany,Luxembourg,442,70700,18050
201501,Exports,276,Germany,Netherlands,528,70700,40515
201501,Exports,276,Germany,Norway,579,70700,180
201501,Exports,276,Germany,Poland,616,70700,141777
201501,Exports,276,Germany,Portugal,620,70700,148
201501,Exports,276,Germany,Romania,642,70700,244
201501,Exports,276,Germany,Slovenia,705,70700,95
201501,Exports,276,Germany,Spain,724,70700,5884
201501,Exports,276,Germany,Sweden,752,70700,39231
201501,Exports,276,Germany,Switzerland,757,70700,101955
201501,Exports,276,Germany,United Kingdom,826,70700,4576
201509,Imports,442,Luxembourg,World,0,70700,174633
201509,Exports,702,Singapore,World,0,70700,521
201509,Exports,702,Singapore,Myanmar,104,70700,18
201509,Exports,702,Singapore,Indonesia,360,70700,73
201509,Exports,702,Singapore,Maldives,462,70700,430
