"","classification","year","period","period_desc","aggregate_level","is_leaf_code","trade_flow_code","trade_flow","reporter_code","reporter","reporter_iso","partner_code","partner","partner_iso","second_partner_code","second_partner","second_partner_iso","customs_proc_code","customs","mode_of_transport_code","mode_of_transport","commodity_code","commodity","qty_unit_code","qty_unit","alt_qty_unit_code","alt_qty_unit","qty","alt_qty","netweight_kg","gross_weight_kg","trade_value_usd","cif_trade_value_usd","fob_trade_value_usd","flag"
"1001","HS",2012,201211,"November 2012",6,1,1,"Imports",702,"Singapore",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,20,NA,1223,NA,NA,0
"1002","HS",2012,201211,"November 2012",6,1,1,"Imports",702,"Singapore",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,130,NA,23549,NA,NA,0
"1003","HS",2012,201211,"November 2012",6,1,1,"Imports",702,"Singapore",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,70,NA,1388,NA,NA,0
"1004","HS",2012,201211,"November 2012",6,1,1,"Imports",702,"Singapore",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,116,NA,NA,0
"1005","HS",2012,201211,"November 2012",6,1,1,"Imports",702,"Singapore",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,260,NA,13221,NA,NA,0
"1006","HS",2012,201211,"November 2012",6,1,2,"Exports",702,"Singapore",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,20,NA,1311,NA,NA,0
"1007","HS",2012,201211,"November 2012",6,1,1,"Imports",702,"Singapore",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,369743,NA,NA,0
"1008","HS",2012,201211,"November 2012",6,1,2,"Exports",702,"Singapore",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,20,NA,1311,NA,NA,0
"1009","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,3650,NA,237749,NA,NA,0
"1010","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,251,"France",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,0
"1011","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,344,"China, Hong Kong SAR",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,20,NA,1690,NA,NA,0
"1012","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,100,NA,14292,NA,NA,0
"1013","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,410,"Rep. of Korea",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,90,NA,1108,NA,NA,0
"1014","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,490,"Other Asia, nes",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,0
"1015","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,608,"Philippines",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,0
"1016","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,710,"South Africa",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,300,NA,15226,NA,NA,0
"1017","HS",2012,201212,"December 2012",6,1,2,"Exports",702,"Singapore",NA,458,"Malaysia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,20,NA,1019,NA,NA,0
"1018","HS",2012,201212,"December 2012",6,1,1,"Imports",702,"Singapore",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,270426,NA,NA,0
"1019","HS",2012,201212,"December 2012",6,1,2,"Exports",702,"Singapore",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,20,NA,1019,NA,NA,0
"1020","HS",2013,201302,"February 2013",6,1,1,"Imports",842,"United States of America",NA,0,"World",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,50767,NA,NA,0
"1021","HS",2013,201302,"February 2013",6,1,1,"Imports",842,"United States of America",NA,36,"Australia",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,6600,NA,NA,0
"1022","HS",2013,201302,"February 2013",6,1,2,"Exports",842,"United States of America",NA,392,"Japan",NA,NA,NA,NA,NA,NA,NA,NA,"030781","Molluscs; abalone (Haliotis spp.), whether in shell or not, live, fresh or chilled",0,NA,NA,NA,NA,NA,NA,NA,3710,NA,NA,0
